8, 0, 509, 264, 732, 316
8, 1, 1142, 174, 1233, 300
9, 0, 75, 28, 632, 359
9, 1, 430, 150, 503, 248
9, 2, 772, 252, 829, 337
10, 0, 52, 77, 111, 271
10, 1, 309, 309, 469, 357
10, 2, 559, 321, 626, 363
10, 3, 776, 286, 941, 364
10, 4, 806, 177, 854, 309
12, 0, 52, 32, 132, 93
12, 1, 744, 303, 808, 354
13, 0, 753, 301, 822, 347
13, 1, 776, 167, 946, 300
14, 0, 27, 93, 121, 152
14, 1, 264, 153, 391, 230
14, 2, 736, 151, 969, 334
15, 0, 737, 294, 991, 359
15, 1, 747, 157, 842, 278
16, 0, 739, 285, 792, 353
16, 1, 733, 164, 848, 313
16, 2, 985, 315, 1035, 350
17, 0, 738, 173, 886, 357
18, 0, 735, 174, 854, 352
19, 0, 26, 143, 129, 222
19, 1, 300, 311, 424, 353
19, 2, 707, 194, 882, 349
20, 0, 24, 146, 135, 230
20, 1, 655, 199, 889, 360
21, 0, 708, 198, 828, 354
22, 0, 711, 194, 871, 354
23, 0, 704, 193, 906, 349
24, 0, 689, 187, 893, 349
24, 1, 872, 348, 939, 365
25, 0, 671, 324, 691, 359
25, 1, 688, 197, 948, 365
25, 2, 1060, 308, 1185, 355
26, 0, 682, 193, 928, 358
27, 0, 652, 295, 699, 343
27, 1, 702, 177, 1037, 310
28, 0, 630, 178, 1046, 359
29, 0, 624, 215, 881, 350
29, 1, 819, 183, 1072, 326
30, 0, 612, 202, 1209, 359
31, 0, 635, 203, 973, 347
31, 1, 1173, 226, 1219, 341
32, 0, 641, 309, 686, 351
32, 1, 653, 222, 863, 283
32, 2, 1119, 270, 1229, 354
33, 0, 630, 223, 747, 361
33, 1, 786, 197, 977, 351
33, 2, 1112, 330, 1209, 363
34, 0, 601, 203, 778, 352
34, 1, 1127, 345, 1206, 364
35, 0, 410, 245, 445, 303
35, 1, 583, 314, 724, 358
35, 2, 641, 197, 752, 290
35, 3, 1150, 338, 1228, 360
36, 0, 578, 210, 726, 359
36, 1, 793, 225, 945, 344
36, 2, 1041, 334, 1217, 362
37, 0, 426, 260, 674, 353
37, 1, 627, 222, 881, 289
37, 2, 1078, 330, 1230, 355
38, 0, 575, 223, 772, 365
38, 1, 971, 222, 1123, 349
39, 0, 557, 262, 636, 360
39, 1, 648, 207, 807, 272
40, 0, 548, 270, 638, 361
40, 1, 624, 157, 812, 282
40, 2, 1095, 244, 1203, 350
41, 0, 581, 218, 781, 315
42, 0, 247, 308, 453, 363
42, 1, 450, 215, 871, 359
42, 2, 978, 276, 1197, 351
42, 3, 1104, 30, 1171, 276
43, 0, 431, 294, 492, 332
43, 1, 581, 207, 871, 299
44, 0, 409, 223, 802, 365
44, 1, 1136, 287, 1223, 344
45, 0, 368, 290, 785, 355
46, 0, 412, 216, 688, 352
46, 1, 914, 242, 1012, 309
47, 0, 26, 149, 182, 189
47, 1, 418, 210, 745, 348
47, 2, 981, 265, 1115, 341
48, 0, 32, 59, 199, 218
48, 1, 468, 206, 700, 347
48, 2, 942, 248, 1142, 350
49, 0, 48, 67, 96, 224
49, 1, 403, 307, 547, 343
49, 2, 1005, 270, 1165, 353
50, 0, 32, 59, 177, 171
50, 1, 426, 226, 745, 362
50, 2, 879, 18, 1015, 140
50, 3, 959, 241, 1137, 354
51, 0, 372, 267, 637, 352
51, 1, 652, 206, 713, 221
51, 2, 943, 42, 1048, 136
51, 3, 1030, 291, 1181, 361
52, 0, 367, 202, 669, 356
52, 1, 1080, 305, 1175, 361
53, 0, 466, 279, 670, 361
53, 1, 833, 20, 1117, 78
53, 2, 1044, 250, 1179, 340
54, 0, 22, 116, 99, 205
54, 1, 547, 210, 702, 366
54, 2, 1052, 35, 1174, 308
55, 0, 569, 338, 679, 360
55, 1, 1103, 29, 1161, 113
56, 0, 591, 297, 709, 365
56, 1, 1146, 20, 1213, 184
57, 0, 585, 311, 730, 364
57, 1, 967, 16, 1060, 84
57, 2, 1134, 21, 1211, 145
58, 0, 618, 345, 742, 365
58, 1, 1029, 21, 1043, 66
58, 2, 1184, 19, 1209, 132
59, 0, 572, 292, 734, 363
59, 1, 962, 164, 1118, 286
59, 2, 1011, 29, 1075, 79
60, 0, 538, 285, 629, 315
60, 1, 760, 271, 809, 362
60, 2, 923, 132, 1219, 349
60, 3, 1086, 21, 1178, 76
61, 0, 48, 55, 71, 121
61, 1, 625, 305, 833, 362
61, 2, 1005, 131, 1205, 334
61, 3, 1046, 38, 1128, 101
62, 0, 539, 295, 665, 336
62, 1, 1119, 238, 1180, 342
62, 2, 1051, 22, 1195, 108
62, 3, 1065, 131, 1181, 219
63, 0, 550, 306, 709, 341
63, 1, 1071, 161, 1213, 337
63, 2, 1119, 15, 1199, 163
64, 0, 544, 306, 720, 354
64, 1, 1101, 197, 1198, 300
64, 2, 1036, 11, 1199, 103
65, 0, 1113, 241, 1169, 346
65, 1, 1057, 12, 1151, 50
65, 2, 1116, 82, 1224, 199
66, 0, 1076, 201, 1209, 351
66, 1, 1136, 75, 1226, 172
67, 0, 1080, 214, 1207, 348
68, 0, 1114, 223, 1197, 346
68, 1, 1159, 60, 1224, 154
69, 0, 1117, 223, 1195, 356
69, 1, 1177, 69, 1224, 154
70, 0, 350, 343, 417, 359
70, 1, 1117, 215, 1216, 357
70, 2, 1139, 59, 1219, 151
71, 0, 1130, 140, 1222, 338
71, 1, 1134, 24, 1214, 121
72, 0, 1154, 237, 1219, 324
72, 1, 1138, 22, 1208, 150
73, 0, 1195, 295, 1214, 325
73, 1, 1153, 54, 1193, 107
74, 0, 1172, 286, 1214, 335
74, 1, 1103, 83, 1166, 136
75, 0, 1127, 99, 1162, 150
76, 0, 1037, 271, 1067, 319
76, 1, 1081, 88, 1153, 151
77, 0, 1037, 93, 1165, 202
78, 0, 57, 17, 134, 70
78, 1, 1043, 96, 1162, 173
79, 0, 22, 12, 204, 163
79, 1, 980, 260, 1051, 324
79, 2, 1035, 97, 1079, 144
80, 0, 75, 27, 176, 92
80, 1, 1013, 99, 1055, 145
81, 0, 15, 23, 158, 273
81, 1, 21, 231, 44, 290
81, 2, 972, 262, 1049, 338
81, 3, 1005, 100, 1057, 187
82, 0, 15, 21, 165, 262
82, 1, 891, 266, 1036, 351
82, 2, 967, 114, 1108, 179
83, 0, 17, 22, 157, 155
83, 1, 19, 196, 93, 274
83, 2, 954, 260, 1035, 339
83, 3, 965, 112, 1050, 186
84, 0, 11, 22, 183, 150
84, 1, 13, 192, 48, 253
84, 2, 946, 258, 1018, 302
84, 3, 927, 137, 1014, 170
85, 0, 15, 51, 140, 192
85, 1, 32, 205, 50, 252
85, 2, 889, 136, 1118, 191
86, 0, 63, 22, 136, 336
86, 1, 929, 260, 1005, 343
87, 0, 37, 19, 99, 104
88, 0, 979, 148, 1075, 191
89, 0, 904, 246, 977, 311
90, 0, 969, 153, 1080, 208
91, 0, 1022, 153, 1131, 199
92, 0, 916, 156, 1083, 181
94, 0, 881, 170, 933, 237
95, 0, 63, 39, 203, 94
95, 1, 881, 177, 923, 271
95, 2, 1013, 128, 1112, 176
96, 0, 88, 44, 164, 118
98, 0, 30, 35, 104, 117
98, 1, 46, 129, 181, 345
98, 2, 902, 88, 1121, 214
99, 0, 51, 21, 178, 125
99, 1, 10, 143, 101, 335
99, 2, 1065, 85, 1171, 231
100, 0, 172, 238, 289, 280
100, 1, 1038, 86, 1198, 149
101, 0, 70, 86, 157, 240
101, 1, 85, 217, 234, 302
101, 2, 1030, 79, 1196, 236
102, 0, 67, 149, 179, 276
104, 0, 879, 141, 902, 235
105, 0, 752, 193, 875, 239
105, 1, 945, 82, 1064, 149
106, 0, 150, 230, 229, 314
106, 1, 831, 137, 910, 241
106, 2, 1057, 24, 1205, 137
107, 0, 1029, 23, 1178, 104
108, 0, 72, 228, 154, 351
108, 1, 975, 125, 1070, 212
109, 0, 11, 197, 144, 355
109, 1, 643, 347, 769, 365
110, 0, 53, 234, 277, 342
110, 1, 73, 18, 167, 206
110, 2, 1029, 111, 1172, 154
111, 0, 90, 271, 198, 347
111, 1, 43, 24, 221, 245
111, 2, 430, 320, 791, 361
111, 3, 1036, 127, 1146, 332
112, 0, 64, 28, 197, 254
113, 0, 58, 21, 169, 99
113, 1, 607, 303, 693, 345
113, 2, 738, 236, 824, 347
113, 3, 1102, 216, 1146, 341
113, 4, 928, 105, 1187, 205
114, 0, 1007, 122, 1118, 175
115, 0, 436, 290, 790, 361
115, 1, 848, 257, 1048, 349
115, 2, 1039, 119, 1118, 204
116, 0, 65, 236, 288, 358
116, 1, 576, 304, 732, 357
116, 2, 854, 312, 998, 363
116, 3, 1050, 120, 1202, 204
117, 0, 78, 221, 319, 361
117, 1, 517, 307, 678, 365
117, 2, 839, 279, 1054, 361
117, 3, 947, 106, 1195, 236
118, 0, 83, 208, 183, 357
118, 1, 486, 313, 674, 361
118, 2, 825, 301, 1071, 364
119, 0, 61, 183, 262, 359
119, 1, 819, 304, 876, 352
119, 2, 961, 338, 1069, 360
119, 3, 1127, 185, 1183, 356
119, 4, 1184, 85, 1216, 126
121, 0, 335, 328, 609, 359
121, 1, 813, 312, 917, 363
121, 2, 1066, 324, 1175, 354
122, 0, 739, 310, 917, 360
123, 0, 798, 333, 913, 361
123, 1, 1083, 339, 1207, 361
132, 0, 41, 270, 156, 343
133, 0, 1157, 299, 1197, 335
137, 0, 13, 214, 71, 320
138, 0, 31, 270, 70, 319
140, 0, 24, 240, 65, 324
141, 0, 956, 142, 1067, 210
143, 0, 390, 321, 502, 352
143, 1, 836, 221, 977, 314
143, 2, 928, 19, 994, 76
143, 3, 1075, 140, 1132, 211
