9, 0, 46, 88, 165, 275
9, 1, 822, 297, 943, 341
9, 2, 770, 169, 859, 289
9, 3, 1143, 183, 1198, 267
10, 0, 50, 34, 189, 251
10, 1, 313, 307, 394, 357
10, 2, 729, 282, 945, 357
11, 0, 770, 305, 865, 354
11, 1, 792, 176, 907, 306
12, 0, 745, 296, 833, 352
13, 0, 743, 243, 775, 354
14, 0, 666, 156, 985, 352
15, 0, 703, 175, 1009, 342
16, 0, 746, 212, 838, 354
17, 0, 749, 296, 801, 355
17, 1, 757, 170, 833, 237
17, 2, 1104, 28, 1200, 300
18, 0, 734, 187, 850, 337
20, 0, 719, 267, 856, 362
20, 1, 1158, 26, 1192, 199
21, 0, 32, 90, 178, 177
21, 1, 719, 199, 965, 364
22, 0, 711, 189, 957, 358
23, 0, 699, 194, 854, 355
24, 0, 698, 196, 888, 362
25, 0, 671, 197, 853, 351
26, 0, 671, 287, 702, 353
26, 1, 695, 180, 1012, 350
27, 0, 650, 182, 904, 359
27, 1, 860, 175, 1037, 244
28, 0, 640, 185, 972, 347
29, 0, 624, 320, 655, 353
29, 1, 659, 211, 897, 359
30, 0, 623, 193, 967, 348
31, 0, 623, 196, 1020, 353
31, 1, 1118, 220, 1213, 352
32, 0, 632, 223, 775, 350
32, 1, 795, 236, 936, 312
32, 2, 1124, 253, 1227, 355
33, 0, 368, 265, 421, 285
33, 1, 601, 228, 757, 347
33, 2, 810, 252, 953, 352
33, 3, 1174, 328, 1208, 351
34, 0, 601, 203, 749, 357
34, 1, 759, 245, 997, 360
34, 2, 1133, 344, 1197, 361
35, 0, 584, 200, 773, 356
35, 1, 905, 231, 930, 326
36, 0, 592, 201, 708, 357
36, 1, 1172, 346, 1206, 360
37, 0, 426, 230, 735, 361
38, 0, 575, 216, 800, 361
39, 0, 564, 243, 710, 363
39, 1, 745, 239, 937, 342
39, 2, 1062, 267, 1185, 363
40, 0, 540, 225, 785, 362
40, 1, 1125, 266, 1206, 350
41, 0, 574, 231, 825, 308
42, 0, 627, 231, 777, 288
43, 0, 59, 84, 107, 199
43, 1, 450, 212, 779, 361
43, 2, 1068, 226, 1157, 325
44, 0, 65, 117, 100, 217
44, 1, 270, 235, 761, 342
44, 2, 1151, 273, 1233, 362
45, 0, 417, 319, 491, 342
45, 1, 1123, 24, 1178, 189
46, 0, 35, 88, 101, 221
46, 1, 415, 213, 636, 355
46, 2, 923, 247, 1157, 336
47, 0, 42, 47, 182, 189
47, 1, 40, 198, 130, 234
47, 2, 343, 198, 638, 346
47, 3, 949, 207, 1092, 362
48, 0, 28, 150, 116, 221
48, 1, 388, 240, 702, 359
48, 2, 977, 243, 1132, 351
49, 0, 47, 31, 82, 219
49, 1, 356, 189, 706, 351
49, 2, 951, 255, 1177, 345
49, 3, 996, 72, 1193, 187
50, 0, 15, 126, 193, 223
50, 1, 448, 311, 585, 351
50, 2, 985, 279, 1151, 345
51, 0, 29, 79, 111, 223
51, 1, 488, 320, 616, 355
51, 2, 635, 192, 731, 260
51, 3, 894, 19, 1056, 102
51, 4, 1018, 269, 1153, 353
52, 0, 504, 222, 773, 358
52, 1, 958, 37, 1074, 118
52, 2, 1079, 298, 1175, 362
53, 0, 509, 342, 538, 353
53, 1, 880, 28, 1143, 145
53, 2, 1021, 252, 1162, 335
54, 0, 20, 49, 153, 278
54, 1, 551, 303, 666, 360
54, 2, 834, 23, 980, 78
54, 3, 1069, 37, 1158, 207
54, 4, 1075, 255, 1151, 311
55, 0, 32, 22, 68, 101
55, 1, 651, 297, 691, 362
55, 2, 1103, 44, 1152, 150
56, 0, 20, 29, 107, 247
56, 1, 591, 320, 683, 365
56, 2, 1136, 49, 1201, 140
57, 0, 593, 255, 722, 363
57, 1, 897, 32, 1040, 108
57, 2, 1137, 47, 1209, 182
58, 0, 603, 335, 739, 364
58, 1, 890, 29, 1053, 95
58, 2, 1163, 24, 1210, 109
59, 0, 589, 303, 781, 362
59, 1, 962, 178, 1184, 318
59, 2, 1042, 30, 1087, 96
60, 0, 719, 309, 825, 362
60, 1, 994, 180, 1226, 325
60, 2, 1077, 28, 1215, 137
61, 0, 36, 65, 83, 174
61, 1, 1115, 321, 1182, 336
61, 2, 1093, 24, 1225, 139
61, 3, 1095, 156, 1195, 306
62, 0, 1065, 138, 1180, 341
62, 1, 1150, 26, 1213, 109
63, 0, 543, 313, 672, 344
63, 1, 783, 260, 880, 357
63, 2, 1067, 155, 1202, 302
64, 0, 1136, 217, 1190, 338
64, 1, 994, 14, 1196, 104
65, 0, 1162, 157, 1203, 257
66, 0, 1067, 256, 1179, 335
66, 1, 1043, 14, 1088, 67
66, 2, 1134, 72, 1225, 218
67, 0, 1135, 60, 1231, 172
68, 0, 1105, 237, 1197, 338
68, 1, 1162, 134, 1230, 210
69, 0, 988, 44, 1226, 211
69, 1, 1116, 237, 1175, 345
70, 0, 1033, 16, 1217, 170
70, 1, 1137, 185, 1221, 364
71, 0, 1162, 277, 1209, 313
72, 0, 838, 276, 1129, 351
72, 1, 1190, 304, 1215, 352
72, 2, 1164, 35, 1205, 164
74, 0, 1013, 262, 1070, 334
74, 1, 1106, 92, 1193, 201
75, 0, 1052, 283, 1176, 309
75, 1, 1127, 96, 1147, 139
76, 0, 1044, 92, 1131, 159
77, 0, 1020, 56, 1169, 207
78, 0, 1063, 51, 1106, 224
79, 0, 69, 21, 123, 68
79, 1, 980, 260, 1049, 340
80, 0, 80, 18, 190, 108
80, 1, 57, 92, 85, 245
80, 2, 1031, 53, 1145, 207
81, 0, 13, 23, 156, 174
81, 1, 28, 241, 114, 295
81, 2, 978, 265, 1052, 348
82, 0, 19, 25, 198, 275
82, 1, 981, 108, 1047, 172
83, 0, 18, 21, 203, 146
83, 1, 19, 214, 74, 273
83, 2, 962, 107, 1050, 202
84, 0, 11, 39, 159, 138
84, 1, 21, 186, 59, 249
84, 2, 886, 169, 1027, 358
85, 0, 24, 58, 146, 248
85, 1, 961, 256, 1012, 321
86, 0, 61, 21, 140, 121
86, 1, 863, 265, 1034, 341
86, 2, 897, 137, 1104, 217
87, 0, 34, 19, 66, 100
