156, 0, 214, 204, 385, 226
159, 0, 94, 439, 131, 470
159, 1, 215, 211, 436, 230
162, 0, 15, 447, 130, 466
162, 1, 83, 42, 134, 94
162, 2, 189, 204, 430, 235
165, 0, 51, 432, 129, 462
168, 0, 14, 432, 126, 471
168, 1, 252, 199, 395, 249
171, 0, 22, 444, 123, 467
171, 1, 245, 234, 315, 245
174, 0, 22, 75, 174, 222
174, 1, 15, 449, 86, 470
174, 2, 374, 207, 394, 228
177, 0, 23, 76, 175, 205
177, 1, 15, 445, 53, 467
177, 2, 365, 208, 400, 248
180, 0, 26, 16, 295, 229
180, 1, 267, 215, 408, 257
183, 0, 175, 16, 290, 37
183, 1, 217, 396, 251, 433
186, 0, 323, 242, 425, 254
189, 0, 26, 75, 218, 233
189, 1, 44, 12, 100, 33
189, 2, 133, 11, 298, 32
189, 3, 295, 240, 423, 252
198, 0, 25, 35, 215, 236
198, 1, 135, 14, 299, 36
198, 2, 390, 213, 440, 256
201, 0, 87, 14, 299, 45
204, 0, 229, 20, 297, 31
207, 0, 230, 18, 300, 29
210, 0, 35, 18, 308, 39
210, 1, 404, 218, 455, 250
225, 0, 78, 122, 257, 202
225, 1, 151, 21, 311, 32
225, 2, 148, 90, 192, 121
225, 3, 269, 241, 311, 253
231, 0, 198, 122, 227, 183
231, 1, 410, 241, 494, 253
234, 0, 87, 39, 301, 250
234, 1, 214, 19, 286, 30
234, 2, 481, 217, 517, 250
237, 0, 139, 16, 187, 36
240, 0, 96, 18, 304, 230
240, 1, 207, 79, 297, 139
240, 2, 493, 217, 526, 250
243, 0, 195, 100, 247, 122
243, 1, 274, 241, 399, 252
246, 0, 42, 12, 308, 34
246, 1, 106, 73, 306, 243
246, 2, 508, 217, 535, 243
249, 0, 43, 21, 245, 33
249, 1, 180, 90, 252, 133
249, 2, 239, 182, 304, 252
255, 0, 104, 17, 315, 28
258, 0, 27, 16, 190, 37
258, 1, 235, 95, 266, 197
258, 2, 243, 15, 318, 27
261, 0, 130, 17, 338, 249
261, 1, 538, 217, 566, 250
270, 0, 154, 11, 345, 251
273, 0, 79, 18, 317, 30
273, 1, 154, 69, 345, 159
273, 2, 151, 150, 333, 230
276, 0, 44, 20, 274, 31
276, 1, 154, 69, 355, 251
279, 0, 53, 20, 307, 31
279, 1, 165, 69, 356, 191
279, 2, 162, 160, 326, 241
282, 0, 41, 19, 310, 31
282, 1, 166, 60, 366, 250
285, 0, 44, 17, 368, 229
288, 0, 187, 96, 337, 230
288, 1, 337, 98, 377, 150
291, 0, 49, 20, 120, 31
297, 0, 216, 93, 346, 164
300, 0, 174, 20, 319, 32
303, 0, 73, 18, 390, 30
303, 1, 204, 68, 396, 249
306, 0, 93, 17, 405, 38
306, 1, 283, 96, 355, 118
309, 0, 334, 158, 365, 189
312, 0, 326, 100, 368, 121
315, 0, 290, 84, 385, 185
318, 0, 154, 14, 425, 235
318, 1, 373, 15, 409, 26
321, 0, 253, 118, 304, 170
324, 0, 261, 18, 314, 29
324, 1, 249, 238, 312, 250
327, 0, 273, 237, 382, 248
330, 0, 173, 16, 319, 28
330, 1, 271, 237, 384, 249
330, 2, 313, 86, 418, 191
333, 0, 353, 160, 409, 250
336, 0, 153, 21, 458, 253
339, 0, 156, 13, 197, 34
339, 1, 248, 13, 303, 34
