30, 0, 273, 190, 310, 228
33, 0, 12, 168, 38, 223
33, 1, 277, 192, 310, 228
36, 0, 11, 139, 25, 174
36, 1, 254, 190, 310, 226
39, 0, 13, 143, 38, 225
39, 1, 175, 11, 310, 43
39, 2, 177, 146, 308, 228
42, 0, 15, 135, 38, 195
42, 1, 11, 197, 39, 230
42, 2, 259, 192, 309, 229
45, 0, 13, 144, 37, 230
45, 1, 278, 195, 310, 229
48, 0, 13, 189, 33, 227
48, 1, 270, 187, 310, 223
51, 0, 12, 141, 38, 225
51, 1, 66, 78, 188, 178
51, 2, 250, 184, 311, 229
54, 0, 13, 142, 33, 211
54, 1, 11, 209, 22, 231
54, 2, 104, 93, 188, 178
54, 3, 259, 197, 308, 228
57, 0, 10, 144, 38, 225
57, 1, 108, 114, 187, 173
57, 2, 254, 193, 310, 230
60, 0, 12, 146, 34, 224
60, 1, 274, 194, 310, 230
63, 0, 275, 196, 310, 231
66, 0, 14, 155, 21, 193
66, 1, 205, 183, 311, 231
69, 0, 15, 157, 21, 194
69, 1, 205, 161, 306, 229
72, 0, 14, 162, 21, 203
72, 1, 188, 140, 308, 230
75, 0, 10, 171, 19, 206
75, 1, 119, 89, 172, 213
75, 2, 196, 139, 307, 229
78, 0, 10, 164, 26, 209
78, 1, 189, 148, 310, 230
81, 0, 12, 171, 38, 227
81, 1, 34, 87, 88, 109
81, 2, 137, 169, 218, 227
84, 0, 13, 161, 39, 224
84, 1, 109, 152, 140, 225
87, 0, 11, 155, 38, 231
90, 0, 12, 151, 47, 229
90, 1, 93, 147, 302, 226
93, 0, 10, 147, 109, 224
93, 1, 162, 163, 304, 226
96, 0, 16, 112, 67, 228
96, 1, 177, 152, 306, 229
99, 0, 11, 153, 43, 230
99, 1, 94, 205, 175, 223
99, 2, 214, 173, 308, 225
102, 0, 13, 153, 39, 227
102, 1, 160, 168, 218, 228
102, 2, 278, 213, 297, 229
105, 0, 13, 142, 224, 228
105, 1, 16, 67, 153, 154
105, 2, 279, 214, 301, 229
108, 0, 12, 170, 94, 230
108, 1, 14, 15, 33, 26
108, 2, 21, 92, 58, 149
111, 0, 12, 115, 99, 228
111, 1, 279, 215, 305, 230
114, 0, 15, 146, 73, 228
114, 1, 282, 215, 307, 228
117, 0, 15, 126, 139, 226
117, 1, 120, 195, 172, 227
117, 2, 276, 216, 305, 224
120, 0, 12, 178, 37, 227
120, 1, 16, 131, 64, 171
120, 2, 120, 210, 177, 227
120, 3, 283, 217, 306, 229
123, 0, 18, 138, 88, 227
123, 1, 111, 155, 143, 219
126, 0, 21, 159, 59, 180
126, 1, 105, 127, 134, 180
129, 0, 15, 129, 132, 187
129, 1, 175, 213, 199, 229
132, 0, 13, 131, 129, 225
135, 0, 12, 153, 125, 227
144, 0, 11, 178, 50, 221
147, 0, 10, 165, 126, 226
150, 0, 12, 162, 126, 226
