45, 0, 10, 122, 17, 144
45, 1, 152, 180, 308, 224
45, 2, 260, 102, 301, 168
48, 0, 169, 170, 177, 192
48, 1, 270, 102, 307, 118
54, 0, 135, 156, 162, 192
57, 0, 129, 113, 304, 228
60, 0, 19, 109, 300, 228
63, 0, 12, 143, 235, 230
66, 0, 122, 156, 294, 228
66, 1, 139, 110, 149, 178
69, 0, 107, 165, 309, 228
69, 1, 131, 99, 193, 169
72, 0, 72, 120, 140, 230
72, 1, 260, 179, 303, 227
75, 0, 85, 104, 176, 228
75, 1, 256, 165, 309, 229
78, 0, 100, 162, 106, 213
78, 1, 255, 171, 294, 227
81, 0, 96, 192, 100, 230
81, 1, 107, 105, 141, 143
81, 2, 257, 184, 302, 228
84, 0, 12, 148, 24, 226
84, 1, 81, 196, 92, 230
84, 2, 90, 115, 134, 193
84, 3, 228, 178, 300, 231
87, 0, 78, 115, 307, 230
90, 0, 77, 123, 286, 228
93, 0, 11, 200, 75, 230
93, 1, 72, 117, 275, 229
96, 0, 12, 180, 70, 230
96, 1, 67, 121, 275, 228
99, 0, 57, 153, 80, 231
99, 1, 190, 136, 301, 231
102, 0, 48, 130, 279, 229
105, 0, 41, 126, 153, 229
105, 1, 184, 168, 278, 227
108, 0, 41, 142, 68, 227
108, 1, 188, 167, 259, 227
111, 0, 26, 133, 184, 195
111, 1, 36, 192, 239, 228
114, 0, 13, 147, 226, 227
114, 1, 273, 210, 286, 226
117, 0, 28, 132, 160, 226
117, 1, 229, 207, 290, 229
120, 0, 14, 161, 56, 225
123, 0, 17, 155, 41, 223
123, 1, 267, 196, 294, 229
126, 0, 270, 199, 307, 230
129, 0, 93, 171, 108, 177
129, 1, 271, 206, 305, 228
