8, 0, 22, 23, 964, 345
8, 1, 781, 25, 839, 154
8, 2, 904, 24, 1009, 149
8, 3, 1060, 114, 1152, 298
8, 4, 1179, 188, 1213, 223
9, 0, 73, 17, 196, 179
9, 1, 23, 183, 348, 337
9, 2, 331, 201, 445, 267
9, 3, 348, 25, 888, 305
9, 4, 601, 179, 694, 241
9, 5, 930, 246, 968, 347
9, 6, 937, 37, 1043, 110
10, 0, 14, 114, 261, 300
10, 1, 315, 25, 985, 315
10, 2, 949, 32, 1084, 116
11, 0, 88, 218, 239, 327
11, 1, 184, 86, 405, 336
11, 2, 320, 26, 920, 326
11, 3, 994, 212, 1087, 284
11, 4, 960, 81, 1001, 118
11, 5, 1041, 32, 1129, 93
12, 0, 62, 192, 197, 351
12, 1, 256, 26, 859, 338
12, 2, 623, 25, 957, 221
12, 3, 962, 67, 1038, 123
12, 4, 1085, 27, 1187, 84
13, 0, 84, 265, 160, 339
13, 1, 95, 74, 143, 243
13, 2, 206, 24, 1125, 352
14, 0, 198, 21, 655, 343
14, 1, 685, 36, 1044, 208
14, 2, 841, 179, 893, 242
14, 3, 997, 163, 1065, 220
15, 0, 60, 31, 343, 331
15, 1, 234, 20, 832, 331
15, 2, 803, 35, 1158, 256
16, 0, 120, 16, 744, 338
16, 1, 580, 132, 837, 233
16, 2, 889, 43, 1159, 225
17, 0, 112, 18, 846, 340
17, 1, 911, 28, 1165, 327
18, 0, 88, 12, 881, 314
18, 1, 918, 48, 985, 119
18, 2, 1021, 19, 1084, 59
18, 3, 1012, 71, 1098, 257
18, 4, 1010, 277, 1111, 335
19, 0, 94, 18, 777, 363
19, 1, 545, 156, 888, 334
19, 2, 869, 47, 1033, 123
19, 3, 967, 77, 1138, 307
19, 4, 1109, 15, 1177, 93
19, 5, 1152, 305, 1186, 339
20, 0, 50, 35, 524, 309
20, 1, 552, 81, 1212, 341
20, 2, 809, 48, 1101, 152
21, 0, 61, 20, 752, 362
21, 1, 242, 135, 395, 249
21, 2, 570, 254, 752, 332
21, 3, 818, 66, 1197, 347
21, 4, 842, 47, 1070, 186
22, 0, 33, 28, 776, 357
22, 1, 646, 19, 1054, 269
