4, 0, 236, 337, 320, 360
4, 1, 859, 144, 1165, 353
5, 0, 836, 36, 1007, 119
5, 1, 870, 208, 1062, 327
6, 0, 234, 136, 353, 289
6, 1, 817, 186, 1112, 332
6, 2, 869, 51, 1071, 134
6, 3, 1047, 153, 1096, 222
7, 0, 170, 121, 297, 338
7, 1, 828, 226, 1005, 325
7, 2, 886, 19, 1131, 231
8, 0, 875, 30, 1063, 130
8, 1, 1037, 197, 1219, 340
9, 0, 36, 96, 385, 330
9, 1, 70, 13, 278, 131
9, 2, 472, 228, 674, 287
9, 3, 819, 29, 1183, 144
9, 4, 914, 207, 1014, 332
9, 5, 1121, 207, 1183, 315
10, 0, 11, 106, 233, 310
10, 1, 100, 43, 223, 206
10, 2, 896, 226, 1141, 349
10, 3, 907, 20, 1175, 96
11, 0, 73, 207, 176, 330
11, 1, 883, 20, 1129, 277
12, 0, 81, 184, 215, 354
12, 1, 513, 322, 714, 326
12, 2, 1026, 191, 1127, 284
12, 3, 1011, 27, 1221, 90
13, 0, 47, 203, 296, 338
13, 1, 863, 183, 951, 325
13, 2, 878, 22, 1021, 139
13, 3, 991, 190, 1100, 244
14, 0, 57, 166, 241, 307
14, 1, 471, 257, 740, 333
14, 2, 889, 39, 1070, 181
14, 3, 954, 209, 1043, 325
15, 0, 62, 82, 315, 280
15, 1, 555, 196, 1146, 342
15, 2, 886, 33, 1139, 166
16, 0, 522, 183, 1128, 338
16, 1, 875, 49, 1134, 199
17, 0, 856, 23, 1221, 351
18, 0, 608, 276, 842, 341
18, 1, 850, 19, 1205, 171
18, 2, 956, 214, 1101, 338
18, 3, 1018, 163, 1105, 253
19, 0, 54, 298, 197, 356
19, 1, 302, 322, 637, 360
19, 2, 568, 229, 1197, 357
19, 3, 994, 27, 1187, 135
19, 4, 1092, 146, 1162, 284
20, 0, 54, 227, 271, 357
20, 1, 464, 266, 979, 359
20, 2, 892, 79, 1232, 317
20, 3, 940, 21, 1067, 108
21, 0, 47, 301, 352, 363
21, 1, 213, 182, 267, 258
21, 2, 380, 259, 725, 357
21, 3, 814, 55, 1215, 343
22, 0, 56, 93, 329, 356
22, 1, 199, 82, 332, 157
22, 2, 431, 263, 789, 360
22, 3, 536, 29, 669, 76
23, 0, 46, 197, 264, 359
23, 1, 476, 271, 849, 360
25, 0, 1068, 86, 1171, 185
26, 0, 153, 14, 316, 253
26, 1, 100, 255, 241, 338
26, 2, 1027, 263, 1158, 336
26, 3, 1122, 165, 1202, 264
27, 0, 23, 29, 275, 313
27, 1, 46, 227, 152, 347
27, 2, 791, 316, 1072, 354
27, 3, 1093, 167, 1175, 291
28, 0, 55, 172, 263, 337
28, 1, 71, 21, 296, 178
28, 2, 763, 239, 1108, 348
29, 0, 61, 24, 446, 362
29, 1, 856, 267, 1001, 339
29, 2, 936, 113, 1055, 203
30, 0, 11, 22, 279, 187
30, 1, 35, 204, 167, 347
31, 0, 33, 225, 199, 348
31, 1, 38, 25, 105, 168
31, 2, 698, 30, 1079, 161
31, 3, 1153, 332, 1217, 363
32, 0, 1087, 230, 1222, 348
33, 0, 29, 31, 236, 209
33, 1, 840, 25, 1177, 202
33, 2, 888, 229, 1219, 336
34, 0, 887, 247, 1195, 339
34, 1, 959, 29, 1094, 232
35, 0, 858, 21, 1006, 114
36, 0, 62, 229, 200, 344
36, 1, 945, 267, 1189, 341
36, 2, 904, 30, 1052, 88
36, 3, 949, 166, 1034, 239
37, 0, 47, 211, 164, 354
37, 1, 868, 171, 1196, 334
37, 2, 927, 17, 1229, 160
38, 0, 469, 30, 577, 33
38, 1, 813, 57, 1216, 333
38, 2, 1051, 20, 1146, 87
39, 0, 857, 93, 1190, 358
39, 1, 1006, 58, 1090, 115
39, 2, 1060, 16, 1180, 75
40, 0, 18, 272, 508, 343
40, 1, 834, 137, 1168, 322
40, 2, 1038, 17, 1194, 104
41, 0, 98, 193, 201, 324
41, 1, 1012, 118, 1107, 219
42, 0, 56, 181, 211, 345
42, 1, 84, 17, 183, 58
42, 2, 359, 265, 495, 326
42, 3, 808, 84, 920, 121
42, 4, 864, 215, 938, 297
42, 5, 1036, 91, 1151, 260
43, 0, 12, 156, 108, 351
43, 1, 51, 20, 276, 70
43, 2, 910, 246, 1039, 351
43, 3, 1045, 39, 1164, 230
44, 0, 19, 192, 114, 355
44, 1, 701, 225, 1172, 345
44, 2, 741, 31, 1203, 274
44, 3, 1091, 32, 1163, 92
