6, 0, 66, 20, 1131, 350
6, 1, 1053, 26, 1124, 127
7, 0, 34, 15, 844, 342
7, 1, 595, 98, 1151, 337
7, 2, 905, 24, 1011, 184
7, 3, 1164, 170, 1219, 232
8, 0, 31, 187, 118, 283
8, 1, 76, 12, 309, 328
8, 2, 340, 17, 1169, 343
9, 0, 22, 191, 275, 302
9, 1, 23, 72, 222, 189
9, 2, 306, 17, 1006, 306
9, 3, 1014, 35, 1126, 129
10, 0, 70, 219, 258, 330
10, 1, 105, 85, 207, 210
10, 2, 273, 16, 1013, 346
10, 3, 645, 24, 1120, 208
11, 0, 75, 101, 213, 356
11, 1, 147, 34, 1006, 345
11, 2, 1026, 214, 1119, 290
11, 3, 1066, 25, 1221, 80
12, 0, 100, 22, 920, 354
12, 1, 668, 181, 767, 239
12, 2, 689, 49, 1020, 290
12, 3, 810, 28, 1022, 166
13, 0, 85, 46, 433, 334
13, 1, 211, 22, 1188, 338
13, 2, 767, 149, 858, 227
14, 0, 60, 43, 1041, 348
14, 1, 197, 30, 525, 278
14, 2, 668, 27, 780, 114
14, 3, 865, 40, 1154, 211
15, 0, 93, 18, 854, 342
15, 1, 881, 50, 1150, 341
16, 0, 120, 15, 913, 342
16, 1, 860, 20, 1228, 344
17, 0, 94, 15, 804, 236
17, 1, 110, 204, 467, 330
17, 2, 578, 113, 973, 345
17, 3, 860, 50, 1177, 326
17, 4, 1045, 280, 1102, 330
17, 5, 1017, 17, 1084, 58
18, 0, 64, 22, 1163, 359
18, 1, 630, 182, 1083, 345
18, 2, 1123, 316, 1197, 348
18, 3, 1103, 14, 1156, 103
19, 0, 44, 26, 1215, 355
19, 1, 529, 25, 1176, 185
19, 2, 924, 272, 1046, 343
20, 0, 32, 22, 1203, 360
20, 1, 947, 260, 1107, 341
20, 2, 912, 23, 1209, 164
21, 0, 42, 23, 875, 357
21, 1, 52, 267, 256, 361
21, 2, 644, 16, 1203, 264
21, 3, 983, 155, 1196, 329
22, 0, 37, 158, 98, 251
22, 1, 42, 115, 1203, 362
22, 2, 60, 23, 499, 293
22, 3, 750, 32, 1168, 119
23, 0, 34, 19, 1208, 360
24, 0, 42, 119, 878, 357
24, 1, 101, 15, 647, 261
24, 2, 758, 28, 915, 182
24, 3, 943, 181, 1134, 341
24, 4, 974, 30, 1200, 213
25, 0, 90, 203, 134, 259
25, 1, 64, 17, 1162, 359
25, 2, 645, 12, 1207, 216
26, 0, 44, 212, 229, 340
26, 1, 36, 37, 195, 75
26, 2, 137, 15, 1187, 358
27, 0, 57, 192, 460, 341
27, 1, 88, 29, 1104, 362
27, 2, 538, 25, 1213, 220
28, 0, 42, 11, 1197, 366
29, 0, 26, 11, 1161, 352
29, 1, 34, 219, 187, 357
29, 2, 583, 20, 1216, 277
30, 0, 40, 20, 795, 348
30, 1, 45, 201, 224, 343
30, 2, 582, 18, 1209, 213
30, 3, 733, 158, 1216, 359
31, 0, 46, 19, 1217, 354
32, 0, 52, 17, 1210, 343
33, 0, 49, 18, 1214, 341
34, 0, 43, 20, 1179, 360
35, 0, 57, 17, 1186, 351
36, 0, 59, 27, 1229, 354
36, 1, 467, 15, 1191, 180
37, 0, 53, 101, 234, 336
37, 1, 75, 16, 1219, 331
38, 0, 53, 15, 1185, 353
39, 0, 27, 17, 1154, 351
39, 1, 964, 96, 1188, 305
40, 0, 62, 17, 1201, 346
40, 1, 77, 21, 330, 107
41, 0, 64, 18, 1157, 332
42, 0, 27, 75, 234, 345
42, 1, 31, 11, 1174, 354
43, 0, 11, 18, 1210, 333
43, 1, 56, 182, 89, 300
44, 0, 48, 17, 1010, 332
44, 1, 908, 30, 1173, 262
45, 0, 10, 19, 679, 339
45, 1, 761, 148, 1065, 364
45, 2, 833, 25, 1214, 191
