8, 0, 95, 190, 161, 254
8, 1, 937, 39, 1034, 94
9, 0, 60, 187, 198, 264
9, 1, 949, 39, 1082, 116
10, 0, 112, 166, 185, 262
10, 1, 1041, 32, 1129, 93
11, 0, 62, 209, 120, 351
11, 1, 962, 67, 1038, 123
11, 2, 1085, 27, 1187, 84
13, 0, 901, 40, 1030, 105
14, 0, 915, 35, 1007, 158
14, 1, 951, 178, 982, 250
14, 2, 1036, 57, 1158, 103
16, 0, 911, 28, 1084, 155
16, 1, 1017, 164, 1056, 228
17, 0, 929, 49, 953, 87
17, 1, 1021, 20, 1095, 176
18, 0, 922, 47, 1030, 123
18, 1, 1152, 305, 1186, 339
18, 2, 1056, 85, 1172, 236
19, 0, 868, 51, 1006, 124
19, 1, 1035, 48, 1203, 246
20, 0, 570, 297, 902, 332
20, 1, 873, 48, 1197, 163
20, 2, 1109, 150, 1193, 228
21, 0, 546, 263, 776, 311
22, 0, 551, 265, 807, 360
22, 1, 1146, 76, 1209, 240
23, 0, 117, 285, 253, 349
23, 1, 190, 230, 347, 333
23, 2, 639, 268, 790, 337
23, 3, 686, 19, 781, 49
23, 4, 975, 248, 1088, 291
23, 5, 1072, 75, 1214, 223
24, 0, 519, 283, 687, 346
26, 0, 162, 116, 221, 321
28, 0, 74, 183, 236, 254
29, 0, 142, 157, 237, 265
30, 0, 126, 180, 165, 252
30, 1, 1123, 267, 1202, 356
31, 0, 64, 103, 129, 255
31, 1, 1187, 328, 1215, 357
32, 0, 33, 32, 118, 248
33, 0, 51, 107, 143, 250
33, 1, 981, 50, 1024, 147
34, 0, 956, 36, 1031, 103
35, 0, 903, 35, 1024, 166
36, 0, 930, 74, 1040, 189
37, 0, 1049, 27, 1125, 71
37, 1, 1040, 41, 1216, 191
38, 0, 1020, 110, 1182, 264
38, 1, 1030, 17, 1115, 75
39, 0, 1004, 22, 1201, 116
39, 1, 1033, 150, 1127, 183
40, 0, 1096, 18, 1201, 86
41, 0, 56, 206, 236, 309
41, 1, 999, 77, 1130, 190
42, 0, 12, 192, 215, 315
43, 0, 28, 230, 110, 355
44, 0, 850, 54, 1067, 145
45, 0, 936, 27, 1182, 147
46, 0, 951, 179, 1157, 303
46, 1, 917, 19, 1202, 169
47, 0, 980, 19, 1200, 110
47, 1, 988, 164, 1224, 329
