33, 0, 190, 100, 281, 181
36, 0, 190, 100, 281, 181
36, 1, 130, 170, 231, 231
39, 0, 130, 130, 271, 231
42, 0, 190, 100, 281, 191
42, 1, 130, 160, 231, 231
45, 0, 130, 160, 231, 231
48, 0, 200, 110, 281, 191
48, 1, 130, 150, 231, 231
51, 0, 130, 150, 231, 231
51, 1, 210, 150, 281, 181
54, 0, 200, 110, 281, 191
54, 1, 130, 150, 231, 231
57, 0, 220, 130, 281, 191
57, 1, 130, 140, 231, 231
60, 0, 200, 110, 281, 201
60, 1, 130, 140, 231, 231
63, 0, 210, 120, 281, 201
63, 1, 130, 140, 221, 231
66, 0, 200, 110, 281, 201
66, 1, 130, 140, 221, 231
69, 0, 200, 110, 281, 191
69, 1, 130, 130, 221, 231
72, 0, 200, 110, 281, 191
72, 1, 130, 130, 221, 231
75, 0, 200, 110, 281, 191
75, 1, 130, 130, 221, 231
78, 0, 210, 110, 281, 211
78, 1, 130, 130, 221, 221
81, 0, 200, 110, 281, 211
81, 1, 130, 130, 221, 221
84, 0, 200, 110, 281, 201
84, 1, 130, 120, 221, 221
87, 0, 210, 110, 281, 181
87, 1, 130, 120, 211, 211
90, 0, 210, 110, 281, 191
90, 1, 130, 120, 221, 211
93, 0, 210, 110, 281, 201
93, 1, 130, 120, 211, 211
96, 0, 130, 110, 221, 201
96, 1, 210, 110, 281, 191
99, 0, 130, 110, 221, 201
99, 1, 220, 110, 281, 191
102, 0, 220, 100, 281, 201
102, 1, 140, 110, 211, 201
105, 0, 130, 110, 211, 201
105, 1, 220, 110, 281, 201
108, 0, 130, 110, 211, 191
108, 1, 210, 110, 291, 201
111, 0, 140, 110, 211, 191
111, 1, 210, 110, 291, 211
114, 0, 140, 100, 211, 191
114, 1, 210, 110, 291, 211
117, 0, 140, 100, 211, 181
117, 1, 200, 110, 291, 211
120, 0, 140, 100, 211, 181
120, 1, 200, 110, 291, 211
123, 0, 140, 100, 211, 181
123, 1, 200, 110, 291, 221
126, 0, 140, 100, 211, 181
126, 1, 200, 110, 291, 221
129, 0, 200, 110, 291, 221
132, 0, 200, 110, 301, 221
135, 0, 200, 120, 301, 221
138, 0, 200, 120, 301, 231
141, 0, 200, 120, 301, 221
144, 0, 200, 120, 301, 221
147, 0, 200, 120, 301, 221
150, 0, 200, 130, 301, 221
153, 0, 200, 170, 301, 231
